359,18.12,2873471564,2872958435
360,18.12,2881475687,2880961123
361,18.06,2889479809,2888963809
362,18.06,2897483933,2896966497
363,18,2905488055,2904969184
364,18,2913492179,2912971872
365,18,2921496301,2920974559
366,17.94,2929500425,2928977247
367,17.94,2937504548,2936979935
368,17.88,2945508673,2944982623
369,17.88,2953512796,2952985311
370,17.81,2961516921,2960988000
371,17.81,2969521044,2968990688
372,17.75,2977525169,2976993377
373,17.75,2985529294,2984996065
374,17.69,2993533419,2992998754
375,17.69,3001537543,3001001443
376,17.69,3009541669,3009004132
377,17.62,3017545794,3017006821
378,17.62,3025549920,3025009511
379,17.56,3033554045,3033012200
380,17.56,3041558171,3041014890
381,17.5,3049562296,3049017579
382,17.5,3057566423,3057020269
383,17.44,3065570549,3065022959
384,17.44,3073574676,3073025650
385,17.38,3081578802,3081028339
386,17.38,3089582930,3089031030
387,17.31,3097587056,3097033720
388,17.31,3105591184,3105036412
389,17.25,3113595311,3113039102
390,17.25,3121599439,3121041793
391,17.19,3129603566,3129044484
392,17.19,3137607694,3137047176
393,17.19,3145611822,3145049867
394,17.12,3153615951,3153052559
395,17.12,3161620079,3161055250
396,17.06,3169624208,3169057942
397,17.06,3177628336,3177060634
398,17,3185632465,3185063326
399,17,3193636594,3193066018
400,16.94,3201640724,3201068711
401,16.94,3209644853,3209071403
402,16.88,3217648983,3217074096
403,16.88,3225653112,3225076788
404,16.81,3233657243,3233079481
405,16.81,3241661372,3241082174
406,16.81,3249665503,3249084868
407,16.75,3257669633,3257087561
408,16.75,3265673764,3265090254
409,16.69,3273677895,3273092948
410,16.62,3281682026,3281095641
411,16.62,3289686158,3289098335
412,16.56,3297690289,3297101029
413,16.56,3305694421,3305103724
414,16.5,3313698552,3313106418
415,16.5,3321702684,3321109112
416,16.44,3329706816,3329111806
417,16.44,3337710948,3337114502
418,16.44,3345715080,3345117196
419,16.38,3353719213,3353119891
420,16.38,3361723345,3361122586
421,16.31,3369727479,3369125281
422,16.31,3377731611,3377127976
423,16.25,3385735745,3385130672
424,16.25,3393739878,3393133367
425,16.19,3401744012,3401136064
426,16.19,3409748145,3409138759
427,16.19,3417752280,3417141455
428,16.12,3425756413,3425144151
429,16.12,3433760548,3433146848
430,16.06,3441764682,3441149544
431,16.06,3449768817,3449152241
432,16,3457772951,3457154937
433,16,3465777087,3465157634
434,15.94,3473781221,3473160331
435,15.94,3481785357,3481163028
436,15.88,3489789492,3489165725
437,15.88,3497793627,3497168422
438,15.81,3505797763,3505171119
439,15.81,3513801899,3513173817
440,15.81,3521806034,3521176514
441,15.75,3529810171,3529179213
442,15.75,3537814306,3537181910
443,15.69,3545818443,3545184608
444,15.69,3553822579,3553187306
445,15.62,3561826717,3561190005
446,15.62,3569830853,3569192703
447,15.56,3577834990,3577195401
448,15.56,3585839127,3585198100
449,15.5,3593843265,3593200799
450,15.5,3601847402,3601203497
451,15.5,3609851540,3609206197
452,15.44,3617855678,3617208895
453,15.44,3625859816,3625211595
454,15.38,3633863954,3633214294
455,15.38,3641868093,3641216994
456,15.31,3649872231,3649219693
457,15.31,3657876370,3657222393
458,15.25,3665880508,3665225093
459,15.25,3673884647,3673227793
460,15.25,3681888786,3681230493
461,15.19,3689892926,3689233194
462,15.19,3697897065,3697235894
463,15.12,3705901205,3705238595
464,15.12,3713905344,3713241295
465,15.06,3721909484,3721243996
466,15.06,3729913624,3729246697
467,15,3737917765,3737249398
468,15,3745921904,3745252099
469,14.94,3753926045,3753254801
470,14.94,3761930186,3761257502
471,14.88,3769934327,3769260203
472,14.88,3777938468,3777262905
473,14.88,3785942609,3785265607
474,14.81,3793946750,3793268308
475,14.81,3801950892,3801271011
476,14.75,3809955033,3809273713
477,14.75,3817959175,3817276415
478,14.69,3825963317,3825279117
479,14.69,3833967459,3833281820
480,14.62,3841971601,3841284522
481,14.62,3849975744,3849287225
482,14.62,3857979886,3857289928
483,14.56,3865984029,3865292631
484,14.56,3873988171,3873295334
485,14.5,3881992315,3881298037
486,14.5,3889996457,3889300740
487,14.44,3898000601,3897303444
488,14.44,3906004744,3905306147
489,14.38,3914008888,3913308852
490,14.38,3922013031,3921311555
491,14.38,3930017176,3929314259
492,14.31,3938021319,3937316963
493,14.31,3946025464,3945319667
494,14.25,3954029607,3953322371
495,14.25,3962033752,3961325076
496,14.19,3970037896,3969327780
497,14.19,3978042041,3977330485
498,14.19,3986046186,3985333190
499,14.12,3994050331,3993335895
500,14.12,4002054476,4001338600
501,14.06,4010058622,4009341305
502,14.06,4018062767,4017344010
503,14,4026066913,4025346716
504,14,4034071058,4033349421
505,14,4042075204,4041352127
506,13.94,4050079350,4049354832
507,13.94,4058083496,4057357538
508,13.88,4066087642,4065360244
509,13.88,4074091789,4073362950
510,13.81,4082095936,4081365656
511,13.81,4090100083,4089368363
512,13.81,4098104229,4097371069
513,13.75,4106108377,4105373776
514,13.75,4114112523,4113376482
515,13.69,4122116671,4121379189
516,13.69,4130120818,4129381895
517,13.69,4138124966,4137384603
518,13.62,4146129113,4145387309
519,13.62,4154133262,4153390017
520,13.56,4162137409,4161392724
521,13.56,4170141558,4169395432
522,13.56,4178145706,4177398139
523,13.5,4186149854,4185400847
524,13.5,4194154003,4193403554
525,13.44,4202158152,4201406262
526,13.44,4210162300,4209408970
527,13.38,4218166450,4217411678
528,13.38,4226170598,4225414386
529,13.38,4234174748,4233417095
530,13.31,4242178897,4241419803
531,13.31,4250183047,4249422512
532,13.25,4258187196,4257425220
533,13.25,4266191347,4265427930
534,13.19,4274195496,4273430638
535,13.19,4282199647,4281433347
536,13.19,4290203797,4289436056
537,13.12,4298207947,4297438766
538,13.12,4306212097,4305441475
539,13.06,4314216248,4313444184
540,13.06,4322220398,4321446893
541,13.06,4330224550,4329449603
542,13,4338228700,4337452313
543,13,4346232852,4345455023
544,12.94,4354237003,4353457732
545,12.94,4362241155,4361460443
546,12.94,4370245306,4369463153
547,12.88,4378249458,4377465864
548,12.88,4386253610,4385468574
549,12.81,4394257762,4393471285
550,12.81,4402261914,4401473995
551,12.75,4410266067,4409476706
552,12.75,4418270219,4417479417
553,12.75,4426274372,4425482128
554,12.69,4434278524,4433484839
555,12.69,4442282678,4441487550
556,12.62,4450286830,4449490261
557,12.56,4458290984,4457492973
558,12.56,4466295137,4465495684
559,12.5,4474299291,4473498397
560,12.5,4482303444,4481501108
561,12.5,4490307598,4489503821
562,12.44,4498311752,4497506532
563,12.44,4506315906,4505509245
564,12.38,4514320060,4513511957
565,12.38,4522324215,4521514670
566,12.38,4530328369,4529517382
567,12.31,4538332524,4537520095
568,12.31,4546336679,4545522807
569,12.31,4554340834,4553525521
570,12.25,4562344989,4561528233
571,12.25,4570349145,4569530947
572,12.19,4578353299,4577533659
573,12.19,4586357455,4585536373
574,12.19,4594361610,4593539086
575,12.12,4602365766,4601541800
576,12.12,4610369922,4609544513
577,12.12,4618374078,4617547227
578,12.06,4626378234,4625549940
579,12.06,4634382390,4633552654
580,12,4642386546,4641555368
581,12,4650390703,4649558082
582,12,4658394859,4657560796
583,11.94,4666399016,4665563510
584,11.94,4674403172,4673566224
585,11.94,4682407330,4681568939
586,11.88,4690411486,4689571653
587,11.88,4698415644,4697574368
588,11.81,4706419801,4705577082
589,11.81,4714423958,4713579798
590,11.81,4722428115,4721582512
591,11.75,4730432273,4729585227
592,11.75,4738436431,4737587942
593,11.75,4746440589,4745590658
594,11.69,4754444747,4753593372
595,11.69,4762448905,4761596088
596,11.69,4770453063,4769598803
597,11.62,4778457222,4777601519
598,11.62,4786461380,4785604235
599,11.56,4794465539,4793606951
600,11.56,4802469697,4801609666
601,11.56,4810473857,4809612382
602,11.5,4818478015,4817615098
603,11.5,4826482175,4825617814
